artist,year,track,album,tags,labelid,url,cluster,distance,bpm_essentia
Casual Treatment,2018.0,05 - Casual Treatment - Last Minute Call (Original Mix),Emphasis [WR071],casual treatment|deep|dub|electronic|experimental|heterogeneous|necessary consequence|techno|vertical spectrum|wr071|emphasis|industrial|infusion|last minute call|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/05-casual-treatment-last-minute-call-original-mix,0,0.2085849660013551,126.84
Casual Treatment,2018.0,06 - Casual Treatment - Necessary Consequence (Vertical Spectrum Remix),Emphasis [WR071],casual treatment|deep|dub|electronic|experimental|heterogeneous|necessary consequence|techno|vertical spectrum|wr071|emphasis|industrial|infusion|last minute call|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/06-casual-treatment-necessary-consequence-vertical-spectrum-remix,2,0.1838115215492476,132.98
Code 701,2016.0,01 - Code 701 - H725,H725 EP [WR022],deep|dub|electronic|experimental|techno|wr022|code 701|h725|industrial|just one check|spiro|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/01-code-701-h725,1,0.1887892737947059,126.04
Code 701,2016.0,03 - Code 701 - Just One Check,H725 EP [WR022],deep|dub|electronic|experimental|techno|wr022|code 701|h725|industrial|just one check|spiro|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/03-code-701-just-one-check,1,0.2403915356367042,126.87
Code 701,2017.0,04 - Code 701 - El Pipita (Original Mix),Old District [WR056],cpt|deep|dub|electronic|experimental|techno|wr056|code 701|el pipita|industrial|mercenaries|old district|remix|repart|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/04-code-701-el-pipita-original-mix,1,0.1444478669631688,130.0
Code 701,2019.0,04 - Code 701 - Three (Norberto Lusso Remix),Wooded Moon [WR082],code 701|deep|dub|electronic|experimental|norberto lusso|techno|the lawyer|three|turin|wooded moon|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/04-code-701-three-norberto-lusso-remix,2,0.2288154574240248,134.03
F1avio,2016.0,04 - F1avio - Mean (Modular SH Remix),Destiny [WR037],deep|destiny|dub|electronic|experimental|f1avio|mean|mind|modular sh|techno|wr037|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/04-f1avio-mean-modular-sh-remix,2,0.2177435747487196,129.94
Code 701,2017.0,05 - Code 701 - Old District (Repart Remix),Old District [WR056],cpt|deep|dub|electronic|experimental|techno|wr056|code 701|el pipita|industrial|mercenaries|old district|remix|repart|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/05-code-701-old-district-repart-remix,1,0.2357919726910212,125.95
Convect,2016.0,01 - Convect - Prime Spectrum (Original Mix),Prime Spectrum [WR041],deep|dub|electronic|experimental|techno|an empty ground|convect|dual particle|industrial|prime spectrum|regular|unrealized|Moscow,21,https://wunderblock.bandcamp.com/track/01-convect-prime-spectrum-original-mix,2,0.1135901222342496,130.01
Convect,2016.0,02 - Convect - An Empty Ground,Prime Spectrum [WR041],deep|dub|electronic|experimental|techno|an empty ground|convect|dual particle|industrial|prime spectrum|regular|unrealized|Moscow,21,https://wunderblock.bandcamp.com/track/02-convect-an-empty-ground,2,0.1168628654889785,129.96
Convect,2016.0,03 - Convect - Dual Particle,Prime Spectrum [WR041],deep|dub|electronic|experimental|techno|an empty ground|convect|dual particle|industrial|prime spectrum|regular|unrealized|Moscow,21,https://wunderblock.bandcamp.com/track/03-convect-dual-particle,2,0.2275792934281058,129.96
Repart,2017.0,02 - Repart - Rubicon (Original Mix),Enigmas [WR048],deep|dub|electronic|experimental|techno|wr048|dorado|enigmas|industrial|massa|remix|repart|rubicon|Moscow,21,https://wunderblock.bandcamp.com/track/02-repart-rubicon-original-mix,0,0.1872322094287415,126.01
Corvum,2016.0,01 - Corvum - Crystalized Pain In Deconstruction (Original Mix),Walk The Path Of Sorrow [WR030],deep|dub|electronic|experimental|techno|wr030|corvum|industrial|korben nice|walk the path of sorrow|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/01-corvum-crystalized-pain-in-deconstruction-original-mix,2,0.2023722822635955,134.95
Corvum,2016.0,04 - Corvum - The Burning Shadows Of Silence,Walk The Path Of Sorrow [WR030],deep|dub|electronic|experimental|techno|wr030|corvum|industrial|korben nice|walk the path of sorrow|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/04-corvum-the-burning-shadows-of-silence,2,0.1236618256906329,132.86
Corvum,2016.0,05 - Corvum - Crystalized Pain In Deconstruction (Korben Nice Remix),Walk The Path Of Sorrow [WR030],deep|dub|electronic|experimental|techno|wr030|corvum|industrial|korben nice|walk the path of sorrow|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/05-corvum-crystalized-pain-in-deconstruction-korben-nice-remix,2,0.0914353211213203,133.96
DE Vs. Troit,2016.0,04 - DE Vs.Troit - Un Ti Tled (Eric Fetcher Remix),Black Earth [WR027],deep|dub|electronic|experimental|techno|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/04-de-vs-troit-un-ti-tled-eric-fetcher-remix,2,0.180324092512238,129.88
Danny Skripp,2017.0,01 - Danny Skripp - Push (Original Mix),The Origin [WR053],deep|dub|electronic|experimental|techno|wr053|arcuation|circula|danny skripp|industrial|now|push|round|the origin|today|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/01-danny-skripp-push-original-mix,3,0.2459014116595023,119.71
Dave Tarrida,2018.0,01 - Dave Tarrida - Do It Now (Original Mix),Do It Now [WR062],deep|dub|electronic|experimental|techno|alexander kowalski|black holes|d_func.|dave tarrida|do it now|false flag|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/01-dave-tarrida-do-it-now-original-mix,0,0.2192655903220223,125.03
Dave Tarrida,2018.0,02 - Dave Tarrida - False Flag (Original Mix),Do It Now [WR062],deep|dub|electronic|experimental|techno|alexander kowalski|black holes|d_func.|dave tarrida|do it now|false flag|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/02-dave-tarrida-false-flag-original-mix,1,0.2092595166361134,128.98
Dave Tarrida,2018.0,04 - Dave Tarrida - False Flag (d_func. Remix),Do It Now [WR062],deep|dub|electronic|experimental|techno|alexander kowalski|black holes|d_func.|dave tarrida|do it now|false flag|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/04-dave-tarrida-false-flag-d-func-remix,2,0.2441957567911294,129.97
Diarmaid O Meara & Dorbachov,2019.0,01 - Diarmaid O Meara & Dorbachov - Order From Chaos (Original Mix),Chaos From Order [WR078],deep|diarmaid o meara|dorbachov|dub|electronic|experimental|millhouse|techno|chaos from order|from the bunker|industrial|order from chaos|remix|Moscow,21,https://wunderblock.bandcamp.com/track/01-diarmaid-o-meara-dorbachov-order-from-chaos-original-mix,1,0.238163417911533,133.93
Diarmaid O Meara & Dorbachov,2019.0,03 - Diarmaid O Meara & Dorbachov - From The Bunker (Original Mix),Chaos From Order [WR078],deep|diarmaid o meara|dorbachov|dub|electronic|experimental|millhouse|techno|chaos from order|from the bunker|industrial|order from chaos|remix|Moscow,21,https://wunderblock.bandcamp.com/track/03-diarmaid-o-meara-dorbachov-from-the-bunker-original-mix,1,0.238163417911533,133.93
Diarmaid O Meara & Dorbachov,2019.0,04 - Diarmaid O Meara & Dorbachov - Chaos From Order (Millhouse Remix),Chaos From Order [WR078],deep|diarmaid o meara|dorbachov|dub|electronic|experimental|millhouse|techno|chaos from order|from the bunker|industrial|order from chaos|remix|Moscow,21,https://wunderblock.bandcamp.com/track/04-diarmaid-o-meara-dorbachov-chaos-from-order-millhouse-remix,1,0.1947212869435222,134.93
Drop-E,2017.0,02 - Drop-E - Estabilitation,Forgotten Words [WR032],abnormalities adversed|deep|dub|electronic|estabilitation|experimental|techno|drop-e|forgotten words|h.paul|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/02-drop-e-estabilitation,1,0.2017383103281697,127.04
Drop-E,2017.0,03 - Drop-E - Abnormalities Adversed (Original Mix),Forgotten Words [WR032],abnormalities adversed|deep|dub|electronic|estabilitation|experimental|techno|drop-e|forgotten words|h.paul|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/03-drop-e-abnormalities-adversed-original-mix,2,0.176891306981628,126.95
Duellist,2020.0,02 - Duellist - Hereditary (Swarm Intelligence Rework),Hereditary [FSFR003],7inch|deep|dub|duellist|electronic|experimental|fsfr003|folgsamkeitfaktor|hereditary|swarmintelligence|techno|wunderblock|industrial|vinyl|Moscow,21,https://wunderblock.bandcamp.com/track/02-duellist-hereditary-swarm-intelligence-rework,2,0.2478144808334665,135.09
Electric Rescue,2019.0,01 - Electric Rescue - Tradha (Original Mix),Intrusion [WR074],19902018|deep|dub|electric rescue|electronic|experimental|techno|wr074|industrial|intrusion|peplum|shekon|tradha|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/01-electric-rescue-tradha-original-mix,1,0.2073950539378929,131.02
Electric Rescue,2019.0,02 - Electric Rescue - Intrusion (Original Mix),Intrusion [WR074],19902018|deep|dub|electric rescue|electronic|experimental|techno|wr074|industrial|intrusion|peplum|shekon|tradha|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/02-electric-rescue-intrusion-original-mix,1,0.1783028863580268,132.01
Electric Rescue,2019.0,03 - Electric Rescue - Peplum (Original Mix),Intrusion [WR074],19902018|deep|dub|electric rescue|electronic|experimental|techno|wr074|industrial|intrusion|peplum|shekon|tradha|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/03-electric-rescue-peplum-original-mix,2,0.1711026813235989,131.04
Electric Rescue,2019.0,04 - Electric Rescue - 19902018 (Original Mix),Intrusion [WR074],19902018|deep|dub|electric rescue|electronic|experimental|techno|wr074|industrial|intrusion|peplum|shekon|tradha|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/04-electric-rescue-19902018-original-mix,1,0.2257746874108871,131.03
Electric Rescue,2019.0,05 - Electric Rescue - Tradha (Shekon Remix),Intrusion [WR074],19902018|deep|dub|electric rescue|electronic|experimental|techno|wr074|industrial|intrusion|peplum|shekon|tradha|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/05-electric-rescue-tradha-shekon-remix,2,0.207754897498801,134.99
Electric Rescue,2019.0,06 - Electric Rescue - Tradha (Wunderblock Thirsty Dub),Intrusion [WR074],19902018|deep|dub|electric rescue|electronic|experimental|techno|wr074|industrial|intrusion|peplum|shekon|tradha|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/06-electric-rescue-tradha-wunderblock-thirsty-dub,2,0.1925839063511996,133.0
Energun,2018.0,01 - Energun - Psychotic Sequence 001 (Original Mix),Psychotic Sequences [WR068],deep|dub|electronic|experimental|techno|wr068|arcuation|energun|industrial|psychotic sequences|Moscow,21,https://wunderblock.bandcamp.com/track/01-energun-psychotic-sequence-001-original-mix,0,0.2131367448689463,122.98
Energun,2018.0,02 - Energun - Psychotic Sequence 002 (Original Mix),Psychotic Sequences [WR068],deep|dub|electronic|experimental|techno|wr068|arcuation|energun|industrial|psychotic sequences|Moscow,21,https://wunderblock.bandcamp.com/track/02-energun-psychotic-sequence-002-original-mix,0,0.2469269521421648,122.99
Energun,2018.0,03 - Energun - Psychotic Sequence 003 (Original Mix),Psychotic Sequences [WR068],deep|dub|electronic|experimental|techno|wr068|arcuation|energun|industrial|psychotic sequences|Moscow,21,https://wunderblock.bandcamp.com/track/03-energun-psychotic-sequence-003-original-mix,0,0.1901708518058103,123.0
F1avio,2016.0,02 - F1avio - Destiny,Destiny [WR037],deep|destiny|dub|electronic|experimental|f1avio|mean|mind|modular sh|techno|wr037|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/02-f1avio-destiny,2,0.1907673495502971,131.98
Kaiser (Italy),2016.0,02 - Kaiser - AXYS,Dead Zone [WR039],axys|dead zone|deep|dub|electronic|experimental|kaiser|oliver deutchmann|techno|wr039|escape|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/02-kaiser-axys,1,0.1099058547755113,131.96
Giordanø,2016.0,01 - Giordanø - Fields (Original Mix),Our World [WR034],deep|dub|electronic|experimental|giordanø|techno|wr034|dollnapping|fields|industrial|krack dub|our world|the bunker|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/01-giordan-fields-original-mix,2,0.2259936595978067,128.04
Giordanø,2016.0,03 - Giordanø - Our World,Our World [WR034],deep|dub|electronic|experimental|giordanø|techno|wr034|dollnapping|fields|industrial|krack dub|our world|the bunker|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/03-giordan-our-world,1,0.180080789375856,128.29
Giordanø,2016.0,05 - Giordanø - The Bunker,Our World [WR034],deep|dub|electronic|experimental|giordanø|techno|wr034|dollnapping|fields|industrial|krack dub|our world|the bunker|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/05-giordan-the-bunker,1,0.1595079755586606,128.07
Hail Blk,2016.0,02 - Hail Blk - Astro Blk,Hypno Blk [WRLTD005/WR040],deep|dub|electronic|experimental|techno|datura dilema|hail blk|hypno blk|industrial|tomohiko sagae|Moscow,21,https://wunderblock.bandcamp.com/track/02-hail-blk-astro-blk,2,0.195233978095304,128.08
Hail Blk,2016.0,04 - Hail Blk - Hypno Blk (Datura Dilema Remix),Hypno Blk [WRLTD005/WR040],deep|dub|electronic|experimental|techno|datura dilema|hail blk|hypno blk|industrial|tomohiko sagae|Moscow,21,https://wunderblock.bandcamp.com/track/04-hail-blk-hypno-blk-datura-dilema-remix,1,0.2055308233717411,128.0
Hideyoshi,2015.0,01 - Hideyoshi - Old Hospital,Dead Lift [WR016],deep|dub|electronic|experimental|techno|wr016|dead lift|hideyoshi|industrial|wunderblock dub|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/01-hideyoshi-old-hospital,0,0.1603815964064153,126.01
Hideyoshi,2015.0,02 - Hideyoshi - Dead Lift,Dead Lift [WR016],deep|dub|electronic|experimental|techno|wr016|dead lift|hideyoshi|industrial|wunderblock dub|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/02-hideyoshi-dead-lift,1,0.1849248890907323,125.87
Hideyoshi,2015.0,03 - Hideyoshi - Dead Lift (Wunderblock Dub),Dead Lift [WR016],deep|dub|electronic|experimental|techno|wr016|dead lift|hideyoshi|industrial|wunderblock dub|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/03-hideyoshi-dead-lift-wunderblock-dub,2,0.0556076928494436,128.04
Hideyoshi,2015.0,04 - Hideyoshi - Game Over,Dead Lift [WR016],deep|dub|electronic|experimental|techno|wr016|dead lift|hideyoshi|industrial|wunderblock dub|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/04-hideyoshi-game-over,1,0.2438398350844846,125.99
"Jacopo Rosi, Arithmik",2018.0,"01 - Jacopo Rosi, Arithmik - NH3 (Original Mix)",NH3 [WR059],corvum|deep|dub|electronic|experimental|jacopo rosi|marla singer|nh3|techno|wr059|arithmik|industrial|remix|Moscow,21,https://wunderblock.bandcamp.com/track/01-jacopo-rosi-arithmik-nh3-original-mix,1,0.1147672338355644,132.97
"Jacopo Rosi, Arithmik",2018.0,"02 - Jacopo Rosi, Arithmik - NH3 (Marla Singer Remix)",NH3 [WR059],corvum|deep|dub|electronic|experimental|jacopo rosi|marla singer|nh3|techno|wr059|arithmik|industrial|remix|Moscow,21,https://wunderblock.bandcamp.com/track/02-jacopo-rosi-arithmik-nh3-marla-singer-remix,2,0.1362697613026248,132.04
"Jacopo Rosi, Arithmik",2018.0,"03 - Jacopo Rosi, Arithmik - NH3 (Corvum Hypnotic Remix)",NH3 [WR059],corvum|deep|dub|electronic|experimental|jacopo rosi|marla singer|nh3|techno|wr059|arithmik|industrial|remix|Moscow,21,https://wunderblock.bandcamp.com/track/03-jacopo-rosi-arithmik-nh3-corvum-hypnotic-remix,2,0.1363468397248553,132.91
dotwav,2016.0,02 - dotwav - Freud,Engine [WR031],deep|dub|electronic|experimental|techno|wr031|dotwav|engine|extended dub|freud|industrial|leid|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/02-dotwav-freud-2,1,0.1604452897518263,128.13
Jay Wong,2019.0,01 - Jay Wong - Underground Assault (Original Mix),Underground Assault [WR076],deep|dub|electronic|experimental|techno|wr076|boglin|for justice|industrial|jay wong|problem guy|remix|underground assault|Moscow,21,https://wunderblock.bandcamp.com/track/01-jay-wong-underground-assault-original-mix,2,0.2038809096618585,129.93
Jay Wong,2019.0,03 - Jay Wong - Problem Guy (Original Mix),Underground Assault [WR076],deep|dub|electronic|experimental|techno|wr076|boglin|for justice|industrial|jay wong|problem guy|remix|underground assault|Moscow,21,https://wunderblock.bandcamp.com/track/03-jay-wong-problem-guy-original-mix,0,0.2339121123468323,129.98
Jay Wong,2019.0,04 - Jay Wong - Underground Assault (Boglin Remix),Underground Assault [WR076],deep|dub|electronic|experimental|techno|wr076|boglin|for justice|industrial|jay wong|problem guy|remix|underground assault|Moscow,21,https://wunderblock.bandcamp.com/track/04-jay-wong-underground-assault-boglin-remix,2,0.2488194125017485,131.96
Joaquin Ruiz,2017.0,01 - Joaquin Ruiz - Plant,Cromatic [WR044],deep|dub|electronic|experimental|joaquin ruiz|techno|wr044|cromatic|industrial|remix|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/01-joaquin-ruiz-plant,1,0.2278036183789789,128.92
Joaquin Ruiz,2017.0,02 - Joaquin Ruiz - Cromatic (Original Mix),Cromatic [WR044],deep|dub|electronic|experimental|joaquin ruiz|techno|wr044|cromatic|industrial|remix|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/02-joaquin-ruiz-cromatic-original-mix,2,0.2482121568309732,130.94
Joaquin Ruiz,2017.0,03 - Joaquin Ruiz - Remain,Cromatic [WR044],deep|dub|electronic|experimental|joaquin ruiz|techno|wr044|cromatic|industrial|remix|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/03-joaquin-ruiz-remain,1,0.1988576490191324,128.97
Joaquin Ruiz,2017.0,04 - Joaquin Ruiz - Cromatic (Wunderblock Dub),Cromatic [WR044],deep|dub|electronic|experimental|joaquin ruiz|techno|wr044|cromatic|industrial|remix|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/04-joaquin-ruiz-cromatic-wunderblock-dub,2,0.1476729121437061,130.99
Juan Trujillo,2018.0,03 - Juan Trujillo - Electric Dialect (Original Mix),Bit Massacre [WR073],bit massacre|casual treatment|deep|doblenalog|dub|electric dialect|electronic|experimental|juan trujillo|mono sequence|techno|wr073|industrial|records|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/03-juan-trujillo-electric-dialect-original-mix,2,0.1616574595014905,128.99
Juan Trujillo,2018.0,04 - Juan Trujillo - Mono Sequence (Original Mix),Bit Massacre [WR073],bit massacre|casual treatment|deep|doblenalog|dub|electric dialect|electronic|experimental|juan trujillo|mono sequence|techno|wr073|industrial|records|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/04-juan-trujillo-mono-sequence-original-mix,2,0.2384924493826522,129.01
Juan Trujillo,2018.0,05 - Juan Trujillo - Bit Massacre (Casual Treatment Remix),Bit Massacre [WR073],bit massacre|casual treatment|deep|doblenalog|dub|electric dialect|electronic|experimental|juan trujillo|mono sequence|techno|wr073|industrial|records|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/05-juan-trujillo-bit-massacre-casual-treatment-remix,2,0.1489903464480744,131.01
Kaiser (Italy),2016.0,04 - Kaiser - Dead Zone (Oliver Deutschmann Warfare Treatment),Dead Zone [WR039],axys|dead zone|deep|dub|electronic|experimental|kaiser|oliver deutchmann|techno|wr039|escape|industrial|Moscow,21,https://wunderblock.bandcamp.com/track/04-kaiser-dead-zone-oliver-deutschmann-warfare-treatment,2,0.1603264204910146,130.99
Korben Nice,2017.0,01 - Korben Nice - Silver Overlay (Original Mix),Silver Overlay [WR046],deep|dub|electronic|experimental|hydrofluoric acid|techno|wr046|drop-e|industrial|iron|korben nice|silver overlay|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/01-korben-nice-silver-overlay-original-mix,2,0.171875380414057,129.93
Korben Nice,2017.0,02 - Korben Nice - Iron,Silver Overlay [WR046],deep|dub|electronic|experimental|hydrofluoric acid|techno|wr046|drop-e|industrial|iron|korben nice|silver overlay|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/02-korben-nice-iron,2,0.1116601373430336,128.99
Korben Nice,2017.0,03 - Korben Nice - Hydrofluoric Acid,Silver Overlay [WR046],deep|dub|electronic|experimental|hydrofluoric acid|techno|wr046|drop-e|industrial|iron|korben nice|silver overlay|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/03-korben-nice-hydrofluoric-acid,2,0.1525553424430033,130.01
Korben Nice,2017.0,04 - Korben Nice - Silver Overlay (Drop-E Remix),Silver Overlay [WR046],deep|dub|electronic|experimental|hydrofluoric acid|techno|wr046|drop-e|industrial|iron|korben nice|silver overlay|wunderblock records|Moscow,21,https://wunderblock.bandcamp.com/track/04-korben-nice-silver-overlay-drop-e-remix,2,0.187301063027007,130.01
Korben Nice & signalCoda,2016.0,01 - Korben Nice - Dark Hemisphere (Original Mix),Dark Hemisphere [WR024],deep|dub|electronic|experimental|techno|wr024|dark hemisphere|industrial|korben nice|signalcoda|Moscow,21,https://wunderblock.bandcamp.com/track/01-korben-nice-dark-hemisphere-original-mix,2,0.1632762199055798,129.92
Korben Nice & signalCoda,2016.0,02 - Korben Nice - Dark Hemisphere (signalCoda Remix),Dark Hemisphere [WR024],deep|dub|electronic|experimental|techno|wr024|dark hemisphere|industrial|korben nice|signalcoda|Moscow,21,https://wunderblock.bandcamp.com/track/02-korben-nice-dark-hemisphere-signalcoda-remix,2,0.1702683811045028,128.99
Korben Nice & signalCoda,2016.0,03 - signalCoda - Out Of My Mind (Original Mix),Dark Hemisphere [WR024],deep|dub|electronic|experimental|techno|wr024|dark hemisphere|industrial|korben nice|signalcoda|Moscow,21,https://wunderblock.bandcamp.com/track/03-signalcoda-out-of-my-mind-original-mix,1,0.2470079778323047,128.03
Korben Nice & signalCoda,2016.0,04 - signalCoda - Out Of My Mind (Korben Nice Remix),Dark Hemisphere [WR024],deep|dub|electronic|experimental|techno|wr024|dark hemisphere|industrial|korben nice|signalcoda|Moscow,21,https://wunderblock.bandcamp.com/track/04-signalcoda-out-of-my-mind-korben-nice-remix,2,0.1095850056068227,128.38
Kristopher Mørder,2018.0,01 - Kristopher Mørder - Bipolar Structure Part 1,Bipolar Structure [WR061],deep|dub|electronic|experimental|kristopher mørder|techno|wr061|bipolar structure|industrial|wunderblock remix|Moscow,21,https://wunderblock.bandcamp.com/track/01-kristopher-m-rder-bipolar-structure-part-1,1,0.2492682446352411,128.02
Kristopher Mørder,2018.0,02 - Kristopher Mørder - Bipolar Structure Part 2,Bipolar Structure [WR061],deep|dub|electronic|experimental|kristopher mørder|techno|wr061|bipolar structure|industrial|wunderblock remix|Moscow,21,https://wunderblock.bandcamp.com/track/02-kristopher-m-rder-bipolar-structure-part-2,1,0.2326618765372153,128.07
Kristopher Mørder,2018.0,03 - Kristopher Mørder - Bipolar Structure Part 3,Bipolar Structure [WR061],deep|dub|electronic|experimental|kristopher mørder|techno|wr061|bipolar structure|industrial|wunderblock remix|Moscow,21,https://wunderblock.bandcamp.com/track/03-kristopher-m-rder-bipolar-structure-part-3,0,0.2010702199838982,128.01
Lars Huismann,2017.0,02 - Lars Huismann - Memories (Original Mix),Memories [WR055],deep|dub|electronic|experimental|techno|wr055|extended rumba dub|industrial|lars huismann|memories|move on|rave ritual|the mask has fallen|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/02-lars-huismann-memories-original-mix,2,0.1503031218456198,131.95
Marnyc,2016.0,01 - Marnyc - Amount,Pulsed [WR036],deep|dub|electronic|experimental|ivl|techno|wr036|amount|how can i do now|industrial|marnyc|pulsed|vertical spectrum|Moscow,21,https://wunderblock.bandcamp.com/track/01-marnyc-amount,2,0.1738000204545745,128.02
Lars Huismann,2017.0,05 - Lars Huismann - Memories (Wunderblock ExtendedRumbaDub),Memories [WR055],deep|dub|electronic|experimental|techno|wr055|extended rumba dub|industrial|lars huismann|memories|move on|rave ritual|the mask has fallen|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/05-lars-huismann-memories-wunderblock-extendedrumbadub,1,0.1377744782097861,132.01
Magnus P. Eckhéll,2017.0,01 - Magnus P. Eckhell - Leviathan (Original Mix),Interplanetary Slingshot [WR054],deep|dub|electronic|experimental|magnus p. eckhell|magnus p. eckhéll|techno|wr054|extended|flux|industrial|interplanetary slingshot|leviathan|remix|the time paradox|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/01-magnus-p-eckhell-leviathan-original-mix,2,0.1042340303497083,132.97
Magnus P. Eckhéll,2017.0,02 - Magnus P. Eckhell - The Time Paradox (Original Mix),Interplanetary Slingshot [WR054],deep|dub|electronic|experimental|magnus p. eckhell|magnus p. eckhéll|techno|wr054|extended|flux|industrial|interplanetary slingshot|leviathan|remix|the time paradox|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/02-magnus-p-eckhell-the-time-paradox-original-mix,2,0.2017583295477186,132.98
Magnus P. Eckhéll,2017.0,03 - Magnus P. Eckhell - Flux (Original Mix),Interplanetary Slingshot [WR054],deep|dub|electronic|experimental|magnus p. eckhell|magnus p. eckhéll|techno|wr054|extended|flux|industrial|interplanetary slingshot|leviathan|remix|the time paradox|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/03-magnus-p-eckhell-flux-original-mix,2,0.208723133311656,133.02
Magnus P. Eckhéll,2017.0,04 - Magnus P. Eckhell - The Time Paradox (Wunderblock ExtendedDub),Interplanetary Slingshot [WR054],deep|dub|electronic|experimental|magnus p. eckhell|magnus p. eckhéll|techno|wr054|extended|flux|industrial|interplanetary slingshot|leviathan|remix|the time paradox|wunderblock|Moscow,21,https://wunderblock.bandcamp.com/track/04-magnus-p-eckhell-the-time-paradox-wunderblock-extendeddub,1,0.2042114839530688,133.02
Marion Cobretti,2018.0,01 - Marion Cobretti - The Ancient One (Original Mix),Tales Of Creatures [WR066],deep|derek m|donna tellos|dub|electronic|experimental|marion cobretti|oleka|oliver deutschmann|techno|the effaith|wr066|industrial|tales of creatures|Moscow,21,https://wunderblock.bandcamp.com/track/01-marion-cobretti-the-ancient-one-original-mix,3,0.2412743626806039,134.79
Marion Cobretti,2018.0,02 - Marion Cobretti - Rodents Of Unusual Size (Original Mix),Tales Of Creatures [WR066],deep|derek m|donna tellos|dub|electronic|experimental|marion cobretti|oleka|oliver deutschmann|techno|the effaith|wr066|industrial|tales of creatures|Moscow,21,https://wunderblock.bandcamp.com/track/02-marion-cobretti-rodents-of-unusual-size-original-mix,1,0.1993247508652744,130.0
Marion Cobretti,2018.0,03 - Marion Cobretti - Shelob (Original Mix),Tales Of Creatures [WR066],deep|derek m|donna tellos|dub|electronic|experimental|marion cobretti|oleka|oliver deutschmann|techno|the effaith|wr066|industrial|tales of creatures|Moscow,21,https://wunderblock.bandcamp.com/track/03-marion-cobretti-shelob-original-mix,1,0.1245649372086261,128.03
Marion Cobretti,2018.0,04 - Marion Cobretti - Beetlejuice (Original Mix),Tales Of Creatures [WR066],deep|derek m|donna tellos|dub|electronic|experimental|marion cobretti|oleka|oliver deutschmann|techno|the effaith|wr066|industrial|tales of creatures|Moscow,21,https://wunderblock.bandcamp.com/track/04-marion-cobretti-beetlejuice-original-mix,1,0.2341019129691712,128.99
Marion Cobretti,2018.0,05 - Marion Cobretti - Absolom (Original Mix),Tales Of Creatures [WR066],deep|derek m|donna tellos|dub|electronic|experimental|marion cobretti|oleka|oliver deutschmann|techno|the effaith|wr066|industrial|tales of creatures|Moscow,21,https://wunderblock.bandcamp.com/track/05-marion-cobretti-absolom-original-mix,2,0.0985599794336009,132.96
